timestamp,table_a,table_b
3/22/2019 21:05:16,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 21:05:49,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:07:32,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:09:18,Table A is shorter than Table B,Table B is deeper than Table A
3/22/2019 21:09:30,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:17:33,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 21:18:52,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:18:58,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:20:24,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 21:24:26,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:24:26,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:28:07,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:28:26,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 21:31:54,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 21:31:54,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 21:33:08,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:33:20,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:33:22,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 21:35:07,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:37:41,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 21:37:47,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:39:06,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:40:54,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 21:42:39,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:43:22,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:44:03,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:45:54,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:46:03,Table A is shallower than Table B,Table B is deeper than Table A
3/22/2019 21:48:40,Table A is shallower than Table B,Table B is taller than Table A
3/22/2019 21:49:15,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:50:26,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:50:45,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:51:08,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:52:02,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 21:52:38,"Table A is a ""condensed"" version of Table B","Table B is an ""expanded"" version of Table A"
3/22/2019 21:53:23,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:53:55,Horizontal,Vertical
3/22/2019 21:55:11,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 21:57:02,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 21:58:01,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:58:01,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:58:04,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 21:59:55,More compact,Table B is longer than Table A
3/22/2019 22:00:18,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:00:36,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:01:09,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:02:08,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:02:10,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 22:02:25,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:02:54,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:04:08,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:05:19,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:05:37,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:08:25,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:09:02,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:09:13,Table A is wider than Table B,Table B is deeper than Table A
3/22/2019 22:09:37,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:10:33,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 22:11:48,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 22:12:58,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:13:21,Condensed,Table B is deeper than Table A
3/22/2019 22:15:02,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:15:15,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:15:42,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:16:17,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:16:18,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:20:55,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 22:21:33,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:21:35,Table A is shorter than Table B,Table B is taller than Table A
3/22/2019 22:22:52,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 22:25:03,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:26:31,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:27:09,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:29:08,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 22:30:21,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:31:27,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:33:05,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:34:04,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 22:34:07,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:34:50,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:39:50,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:39:54,"distinct, indexed on ID, fact table","transaction table, not indexed on ID"
3/22/2019 22:41:39,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 22:47:09,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:47:52,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:51:25,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:54:04,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 22:54:36,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:57:15,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 22:57:23,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 22:57:28,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 22:58:12,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 22:58:22,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:00:17,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 23:01:49,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:01:54,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:02:40,Stout,Table B is narrower than Table A
3/22/2019 23:03:08,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:05:22,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:06:14,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 23:08:04,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 23:08:09,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:08:10,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:10:37,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 23:12:02,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:12:54,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:14:56,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:15:03,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 23:16:23,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:17:06,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:17:09,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 23:17:35,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:19:05,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:19:43,Table A is shorter than Table B,Table B is taller than Table A
3/22/2019 23:19:50,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 23:20:00,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 23:23:22,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:27:15,Condensed,Expanded
3/22/2019 23:27:25,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:28:25,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:28:49,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 23:33:01,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:35:44,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 23:35:46,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:36:15,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:39:06,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 23:39:12,Table A is wider than Table B,Table B is deeper than Table A
3/22/2019 23:39:33,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:43:20,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:43:49,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:46:32,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 23:46:35,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 23:47:35,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:48:13,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:49:11,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:49:16,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:51:10,unique on one variable and is wider,combonation of variable is unique and is longer
3/22/2019 23:51:26,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:54:05,Table A is wider than Table B,Table B is deeper than Table A
3/22/2019 23:54:56,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 23:55:01,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:55:28,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:57:14,Table A is wider than Table B,NA
3/22/2019 23:57:43,Table A is wider than Table B,Table B is deeper than Table A
3/22/2019 23:58:26,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:58:26,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:58:30,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 23:59:16,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:59:34,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 23:59:37,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 23:59:44,Table A is shallower than Table B,Table B is deeper than Table A
3/23/2019 0:00:25,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 0:00:28,pivot,pivot
3/23/2019 0:00:29,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 0:00:58,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 0:02:25,Table A is shorter than Table B,Table B is longer than Table A
3/23/2019 0:02:48,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 0:03:17,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 0:04:05,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 0:04:24,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 0:04:45,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 0:04:56,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 0:05:16,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 0:06:41,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 0:07:06,Table A is shorter than Table B,Table B is longer than Table A
3/23/2019 0:07:31,Table A is wider than Table B,Table B is narrower than Table A
